[Gene ID],[Product Description],[CDS Length],[# TM Domains],sig_a,sig_b,sig_c,P_freq,S_freq,T_freq,ST_freq,gpi_site,gpi_pred,Peptide counts (unique),Score,Intensity,MS/MS count,prot_len
TM35_000741090,hypothetical protein,843,0,0.0,0.0,0.0,0.06428571428571428,0.15714285714285714,0.15,0.30714285714285716,257,99.9,,,,,281.0
TM35_000741100,hypothetical protein,1056,0,4.0,0.81,0.99,0.1339031339031339,0.10541310541310542,0.08831908831908832,0.19373219373219375,328,100.0,,,,,352.0
TM35_000741110,hypothetical protein,780,0,0.0,0.0,0.0,0.08076923076923077,0.1423076923076923,0.1423076923076923,0.2846153846153846,240,90.9,,,,,260.0
TM35_000741120,hypothetical protein,1026,0,0.0,0.0,0.0,0.06451612903225806,0.08797653958944282,0.12903225806451613,0.21700879765395895,316,99.4,1,8.6576,337160.0,1.0,342.0
TM35_000741130,hypothetical protein,894,0,4.0,0.86,0.96,0.1111111111111111,0.12457912457912458,0.11447811447811448,0.23905723905723908,272,100.0,4,38.848,7451200.0,10.0,298.0
TM35_000741150,hypothetical protein,1206,1,3.0,0.69,1.0,0.06234413965087282,0.10723192019950124,0.10723192019950124,0.2144638403990025,376,100.0,,,,,402.0
TM35_000741160,hypothetical protein,849,1,4.0,0.88,1.0,0.0851063829787234,0.1276595744680851,0.0851063829787234,0.21276595744680848,257,100.0,1,7.2927,406500.0,1.0,283.0
TM35_000741170,hypothetical protein,963,0,4.0,0.92,1.0,0.0875,0.109375,0.109375,0.21875,295,100.0,3,28.910999999999998,6796600.0,10.0,321.0
TM35_000741180,hypothetical protein,1305,1,4.0,0.93,1.0,0.14516129032258066,0.08755760368663594,0.06912442396313365,0.15668202764976957,409,100.0,4,65.206,3896100.0,7.0,435.0
TM35_000741190,hypothetical protein,594,0,0.0,0.0,0.0,0.08629441624365482,0.1116751269035533,0.14720812182741116,0.25888324873096447,174,99.9,,,,,198.0
TM35_000741200,hypothetical protein,948,0,0.0,0.0,0.0,0.06349206349206349,0.1619047619047619,0.09841269841269841,0.26031746031746034,290,99.6,,,,,316.0
TM35_000741210,hypothetical protein,981,0,4.0,0.92,0.99,0.08282208588957055,0.15644171779141106,0.12269938650306748,0.2791411042944785,301,100.0,3,26.866,4176800.0,5.0,327.0
TM35_000741220,hypothetical protein,417,0,0.0,0.0,0.0,0.08695652173913043,0.13768115942028986,0.18115942028985507,0.3188405797101449,114,94.0,,,,,139.0
TM35_000761000,hypothetical protein,423,1,4.0,0.87,0.99,0.09929078014184398,0.09929078014184398,0.07092198581560284,0.17021276595744683,121,7.3,,,,,141.0
TM35_000761010,hypothetical protein,1065,1,4.0,0.69,1.0,0.08192090395480225,0.1384180790960452,0.11864406779661017,0.2570621468926554,329,100.0,,,,,355.0
TM35_000761020,hypothetical protein,1005,0,4.0,0.85,0.99,0.06567164179104477,0.1253731343283582,0.1044776119402985,0.2298507462686567,313,39.6,2,19.718,1492500.0,4.0,335.0
TM35_000761030,hypothetical protein,1035,1,4.0,0.82,1.0,0.0755813953488372,0.13662790697674418,0.10755813953488372,0.2441860465116279,319,100.0,2,18.889,1166200.0,6.0,345.0
TM35_000761040,hypothetical protein,960,1,4.0,0.78,0.98,0.0877742946708464,0.14106583072100312,0.10344827586206896,0.2445141065830721,294,100.0,4,51.059,6747100.0,10.0,320.0
TM35_000761050,hypothetical protein,846,1,4.0,0.77,1.0,0.08896797153024912,0.09608540925266904,0.12455516014234876,0.2206405693950178,256,99.9,1,12.68,1668800.0,2.0,282.0
TM35_000761060,hypothetical protein,1029,1,4.0,0.85,0.95,0.07602339181286549,0.13157894736842105,0.12573099415204678,0.2573099415204678,311,100.0,,,,,343.0
TM35_000761070,hypothetical protein,915,0,4.0,0.88,1.0,0.07894736842105263,0.13815789473684212,0.15460526315789475,0.29276315789473684,279,100.0,,,,,305.0
TM35_000761080,hypothetical protein,1086,0,4.0,0.78,1.0,0.09695290858725762,0.12188365650969529,0.11080332409972299,0.23268698060941828,336,100.0,4,38.57,13516000.0,10.0,362.0
TM35_000761090,hypothetical protein,693,0,4.0,0.84,1.0,0.09090909090909091,0.11255411255411256,0.09090909090909091,0.20346320346320346,210,24.4,1,8.8072,1075300.0,1.0,231.0
TM35_000761100,hypothetical protein,942,1,4.0,0.88,0.96,0.07667731629392971,0.1182108626198083,0.12460063897763578,0.24281150159744408,288,100.0,4,75.57600000000001,16825000.0,29.0,314.0
TM35_000761130,hypothetical protein,969,1,4.0,0.73,0.99,0.06521739130434782,0.08695652173913043,0.14285714285714285,0.22981366459627328,297,100.0,,,,,323.0
TM35_000771000,hypothetical protein,983,0,4.0,0.89,1.0,0.07339449541284404,0.14678899082568808,0.10703363914373089,0.25382262996941896,307,42.5,3,46.851000000000006,7374300.0,11.0,327.6666666666667
TM35_000771010,hypothetical protein,1026,0,4.0,0.91,1.0,0.07038123167155426,0.1378299120234604,0.11436950146627566,0.25219941348973607,316,100.0,,,,,342.0
TM35_000771020,hypothetical protein,1107,1,4.0,0.74,1.0,0.07336956521739131,0.07880434782608696,0.12228260869565218,0.20108695652173914,343,100.0,,,,,369.0
TM35_000771030,hypothetical protein,1431,0,4.0,0.9,0.98,0.037815126050420166,0.06722689075630252,0.06932773109243698,0.1365546218487395,451,100.0,,,,,477.0
TM35_000771040,hypothetical protein,837,0,4.0,0.91,1.0,0.08633093525179857,0.11151079136690648,0.12949640287769784,0.24100719424460432,253,100.0,3,26.073,35620000.0,8.0,279.0
TM35_000771050,hypothetical protein,831,1,4.0,0.92,1.0,0.06884057971014493,0.14492753623188406,0.09782608695652174,0.24275362318840582,251,99.9,4,73.455,23212000.0,14.0,277.0
TM35_000771060,hypothetical protein,1050,0,0.0,0.0,0.0,0.10028653295128939,0.12607449856733524,0.12607449856733524,0.2521489971346705,324,99.9,7,81.911,23742000.0,17.0,350.0
TM35_000771070,hypothetical protein,732,1,4.0,0.95,1.0,0.020491803278688523,0.028688524590163935,0.05737704918032787,0.0860655737704918,224,89.1,,,,,244.0
TM35_000771100,hypothetical protein,1068,0,4.0,0.94,1.0,0.03380281690140845,0.05070422535211268,0.07887323943661972,0.1295774647887324,327,100.0,3,40.304,6631200.0,4.0,356.0
TM35_000771110,hypothetical protein,864,1,4.0,0.96,1.0,0.020905923344947737,0.06968641114982578,0.059233449477351915,0.1289198606271777,258,99.9,2,12.620999999999999,3625400.0,3.0,288.0
TM35_000771120,hypothetical protein,756,1,4.0,0.91,0.99,0.0398406374501992,0.035856573705179286,0.07171314741035857,0.10756972111553786,223,100.0,6,45.582,80905000.0,25.0,252.0
TM35_000771130,hypothetical protein,867,1,4.0,0.91,1.0,0.027777777777777776,0.052083333333333336,0.059027777777777776,0.1111111111111111,260,100.0,3,36.913000000000004,9068400.0,7.0,289.0
TM35_000771140,hypothetical protein,351,0,0.0,0.0,0.0,0.04310344827586207,0.06896551724137931,0.05172413793103448,0.12068965517241378,94,42.5,,,,,117.0
TM35_000771150,hypothetical protein,756,0,4.0,0.95,1.0,0.04780876494023904,0.05976095617529881,0.06772908366533864,0.12749003984063745,224,100.0,4,39.318000000000005,29925000.0,5.0,252.0
TM35_000781000,hypothetical protein,1347,1,4.0,0.84,0.99,0.017857142857142856,0.05133928571428571,0.04241071428571429,0.09375,420,99.9,,,,,449.0
TM35_000781010,hypothetical protein,1353,0,4.0,0.92,1.0,0.008888888888888889,0.035555555555555556,0.051111111111111114,0.08666666666666667,426,100.0,,,,,451.0
TM35_000801020,hypothetical protein,1389,1,4.0,0.89,0.99,0.012987012987012988,0.049783549783549784,0.047619047619047616,0.09740259740259741,437,100.0,,,,,463.0
TM35_000801060,hypothetical protein,1458,0,4.0,0.83,0.92,0.012371134020618556,0.03917525773195876,0.049484536082474224,0.08865979381443298,459,100.0,,,,,486.0
TM35_000801080,hypothetical protein,1527,0,4.0,0.58,0.81,0.03543307086614173,0.04921259842519685,0.027559055118110236,0.07677165354330709,483,100.0,,,,,509.0
TM35_000811000,hypothetical protein,291,0,2.0,0.43,0.97,0.13402061855670103,0.13402061855670103,0.10309278350515463,0.23711340206185566,77,5.8,,,,,97.0
TM35_000811010,hypothetical protein,1050,1,4.0,0.92,1.0,0.06303724928366762,0.10888252148997135,0.13753581661891118,0.24641833810888253,324,100.0,1,10.362,635010.0,1.0,350.0
TM35_000811020,hypothetical protein,951,1,4.0,0.89,0.99,0.08860759493670886,0.10126582278481013,0.12025316455696203,0.22151898734177217,291,100.0,1,18.239,1333100.0,3.0,317.0
TM35_000811030,hypothetical protein,915,1,4.0,0.75,1.0,0.07213114754098361,0.11475409836065574,0.12459016393442623,0.239344262295082,279,57.2,,,,,305.0
TM35_000811040,hypothetical protein,1116,0,0.0,0.0,0.0,0.0889487870619946,0.1105121293800539,0.1320754716981132,0.24258760107816713,346,99.9,,,,,372.0
TM35_000811050,hypothetical protein,825,0,0.0,0.0,0.0,0.10218978102189781,0.14963503649635038,0.10218978102189781,0.2518248175182482,249,99.7,,,,,275.0
TM35_000811070,hypothetical protein,1179,1,0.0,0.0,0.0,0.06887755102040816,0.11989795918367346,0.125,0.24489795918367346,367,99.9,,,,,393.0
TM35_000811080,hypothetical protein,1110,0,4.0,0.81,0.96,0.08130081300813008,0.14092140921409213,0.10569105691056911,0.24661246612466126,344,99.9,4,67.461,6975900.0,9.0,370.0
TM35_000811090,hypothetical protein,582,0,0.0,0.0,0.0,0.05181347150259067,0.09844559585492228,0.11398963730569948,0.21243523316062177,168,99.6,3,26.682,10785000.0,6.0,194.0
TM35_000811100,hypothetical protein,420,1,0.0,0.0,0.0,0.1079136690647482,0.09352517985611511,0.16546762589928057,0.2589928057553957,114,99.1,,,,,140.0
TM35_000811110,hypothetical protein,513,0,0.0,0.0,0.0,0.08771929824561403,0.1695906432748538,0.11695906432748537,0.28654970760233917,151,60.6,1,23.986,8792800.0,5.0,171.0
TM35_000821000,hypothetical protein,804,0,4.0,0.86,0.96,0.026119402985074626,0.07462686567164178,0.06716417910447761,0.1417910447761194,248,37.3,,,,,268.0
TM35_000821020,hypothetical protein,1080,0,4.0,0.87,0.98,0.03899721448467967,0.11142061281337047,0.06685236768802229,0.17827298050139276,334,100.0,,,,,360.0
TM35_000821030,hypothetical protein,1302,0,4.0,0.87,0.96,0.023094688221709007,0.11547344110854503,0.07621247113163972,0.19168591224018475,405,100.0,1,7.3131,1779200.0,2.0,434.0
TM35_000821040,hypothetical protein,1092,0,4.0,0.88,1.0,0.0440771349862259,0.11570247933884298,0.06611570247933884,0.18181818181818182,334,100.0,,,,,364.0
TM35_000821050,hypothetical protein,726,0,0.0,0.0,0.0,0.028925619834710745,0.04132231404958678,0.07851239669421488,0.11983471074380166,222,50.7,3,90.615,9411700.0,4.0,242.0
TM35_000821060,hypothetical protein,1323,0,4.0,0.84,0.92,0.01818181818181818,0.09318181818181819,0.08409090909090909,0.17727272727272728,411,100.0,,,,,441.0
TM35_000821070,hypothetical protein,1113,0,4.0,0.71,1.0,0.03783783783783784,0.07297297297297298,0.08378378378378379,0.15675675675675677,341,100.0,,,,,371.0
TM35_000821080,hypothetical protein,1185,0,4.0,0.93,1.0,0.02284263959390863,0.07360406091370558,0.08883248730964467,0.16243654822335024,365,100.0,4,67.697,7678700.0,4.0,395.0
TM35_000831000,hypothetical protein,1437,1,4.0,0.92,0.98,0.027196652719665274,0.09414225941422594,0.07322175732217573,0.16736401673640167,453,99.9,,,,,479.0
TM35_000831060,hypothetical protein,1425,0,4.0,0.84,0.99,0.012658227848101266,0.029535864978902954,0.05063291139240506,0.08016877637130801,449,100.0,2,17.469,823440.0,2.0,475.0
TM35_000841000,hypothetical protein,411,0,0.0,0.0,0.0,0.0364963503649635,0.051094890510948905,0.12408759124087591,0.17518248175182483,117,64.0,1,10.987,331400.0,1.0,137.0
TM35_000841010,hypothetical protein,435,1,4.0,0.95,1.0,0.013888888888888888,0.05555555555555555,0.05555555555555555,0.1111111111111111,117,96.4,1,7.0252,2459300.0,1.0,145.0
TM35_000841020,hypothetical protein,774,0,4.0,0.94,1.0,0.0311284046692607,0.06614785992217899,0.0622568093385214,0.12840466926070038,229,100.0,8,72.90100000000001,215740000.0,86.0,258.0
TM35_000841030,hypothetical protein,1518,0,4.0,0.8,0.98,0.011881188118811881,0.09504950495049505,0.11683168316831684,0.2118811881188119,477,100.0,7,46.03,7421100.0,8.0,506.0
TM35_000841050,hypothetical protein,828,1,4.0,0.94,0.99,0.01818181818181818,0.05090909090909091,0.08,0.13090909090909092,244,100.0,3,19.305999999999997,2163000.0,3.0,276.0
TM35_000841070,hypothetical protein,924,0,4.0,0.95,1.0,0.022727272727272728,0.048701298701298704,0.06818181818181818,0.11688311688311688,284,100.0,,,,,308.0
TM35_000841110,hypothetical protein,366,0,0.0,0.0,0.0,0.02459016393442623,0.05737704918032787,0.05737704918032787,0.11475409836065574,98,39.6,2,13.47,7417000.0,7.0,122.0
TM35_000841140,hypothetical protein,660,0,4.0,0.94,1.0,0.022727272727272728,0.02727272727272727,0.045454545454545456,0.07272727272727272,199,87.1,4,43.72,26695000.0,15.0,220.0
TM35_000841150,hypothetical protein,666,0,4.0,0.95,1.0,0.02252252252252252,0.05855855855855856,0.07207207207207207,0.13063063063063063,200,57.2,6;1,111.83,59807000.0,18.0,222.0
TM35_000851080,hypothetical protein,1155,1,4.0,0.94,0.99,0.015625,0.052083333333333336,0.0390625,0.09114583333333334,359,100.0,6,53.13,15058000.0,10.0,385.0
TM35_000851110,hypothetical protein,1407,2,4.0,0.72,0.96,0.03205128205128205,0.03632478632478633,0.057692307692307696,0.09401709401709402,441,99.9,,,,,469.0
TM35_000861000,hypothetical protein,462,0,0.0,0.0,0.0,0.11038961038961038,0.13636363636363635,0.13636363636363635,0.2727272727272727,128,97.4,1,12.552999999999999,3899500.0,4.0,154.0
TM35_000861040,hypothetical protein,972,0,0.0,0.0,0.0,0.06501547987616099,0.09907120743034056,0.13622291021671826,0.23529411764705882,298,99.5,1,9.6397,1471900.0,2.0,324.0
TM35_000871060,hypothetical protein,477,1,4.0,0.93,1.0,0.08860759493670886,0.06329113924050633,0.15822784810126583,0.22151898734177217,134,100.0,,,,,159.0
TM35_000871080,hypothetical protein,498,1,4.0,0.93,1.0,0.08484848484848485,0.07878787878787878,0.15151515151515152,0.2303030303030303,141,100.0,,,,,166.0
TM35_000881060,hypothetical protein,1407,0,4.0,0.91,0.97,0.008547008547008548,0.029914529914529916,0.057692307692307696,0.08760683760683761,443,100.0,,,,,469.0
TM35_000881090,hypothetical protein,1311,0,4.0,0.87,0.98,0.011467889908256881,0.0481651376146789,0.034403669724770644,0.08256880733944955,411,100.0,,,,,437.0
TM35_000901000,titin-like,888,1,4.0,0.93,1.0,0.11864406779661017,0.1016949152542373,0.10847457627118644,0.21016949152542375,270,100.0,3,23.295,5127500.0,5.0,296.0
TM35_000901010,hypothetical protein,1338,1,4.0,0.85,0.99,0.1258426966292135,0.07191011235955057,0.0651685393258427,0.13707865168539327,420,100.0,9,127.3,33095000.0,26.0,446.0
TM35_000901020,hypothetical protein,1077,1,4.0,0.9,1.0,0.0782122905027933,0.12849162011173185,0.12290502793296089,0.25139664804469275,333,100.0,6,45.586999999999996,9036500.0,16.0,359.0
TM35_000901030,hypothetical protein,1434,1,3.0,0.68,1.0,0.07337526205450734,0.12578616352201258,0.14465408805031446,0.27044025157232704,452,100.0,1,7.2429,850760.0,1.0,478.0
TM35_000901040,hypothetical protein,1155,0,3.0,0.71,0.99,0.07552083333333333,0.11979166666666667,0.09375,0.21354166666666669,359,100.0,,,,,385.0
TM35_000901050,hypothetical protein,765,1,4.0,0.77,1.0,0.08661417322834646,0.08661417322834646,0.11811023622047244,0.2047244094488189,229,100.0,4,45.907,15086000.0,12.0,255.0
TM35_000901060,hypothetical protein,1296,0,4.0,0.9,0.99,0.12296983758700696,0.08816705336426914,0.06728538283062645,0.15545243619489557,408,100.0,2,16.611,4753700.0,2.0,432.0
TM35_000901080,hypothetical protein,591,1,4.0,0.93,1.0,0.05583756345177665,0.1116751269035533,0.050761421319796954,0.16243654822335024,174,28.0,2,16.179000000000002,3682000.0,2.0,197.0
TM35_000901090,hypothetical protein,1260,0,4.0,0.89,0.99,0.11694510739856802,0.1026252983293556,0.07637231503579953,0.17899761336515513,396,100.0,9,70.712,137200000.0,25.0,420.0
TM35_000901100,hypothetical protein,930,1,4.0,0.92,1.0,0.08414239482200647,0.1262135922330097,0.12297734627831715,0.24919093851132684,284,100.0,5;1,50.383,10344000.0,14.0,310.0
TM35_000901110,hypothetical protein,1269,1,4.0,0.92,1.0,0.15402843601895735,0.0924170616113744,0.07109004739336493,0.16350710900473933,399,100.0,6,43.335,19654000.0,12.0,423.0
TM35_000921010,hypothetical protein,339,2,4.0,0.69,0.97,0.05357142857142857,0.0625,0.044642857142857144,0.10714285714285715,88,21.1,,,,,113.0
TM35_000921020,hypothetical protein,921,0,4.0,0.83,1.0,0.06535947712418301,0.13725490196078433,0.12091503267973856,0.2581699346405229,277,100.0,2,63.798,11237000.0,12.0,307.0
TM35_000921030,hypothetical protein,591,0,0.0,0.0,0.0,0.15306122448979592,0.10714285714285714,0.09183673469387756,0.1989795918367347,173,99.9,4,40.064,14772000.0,17.0,197.0
TM35_000921040,hypothetical protein,1158,1,4.0,0.87,0.99,0.05974025974025974,0.16103896103896104,0.12467532467532468,0.2857142857142857,360,100.0,1,11.62,359840.0,1.0,386.0
TM35_000921050,hypothetical protein,777,0,0.0,0.0,0.0,0.08139534883720931,0.10852713178294573,0.11627906976744186,0.2248062015503876,233,99.6,,,,,259.0
TM35_000921080,hypothetical protein,516,0,0.0,0.0,0.0,0.10526315789473684,0.14035087719298245,0.1111111111111111,0.25146198830409355,146,99.3,1,22.500999999999998,2432900.0,6.0,172.0
TM35_000921100,hypothetical protein,1086,0,4.0,0.83,1.0,0.08310249307479224,0.15789473684210525,0.09418282548476455,0.2520775623268698,336,100.0,1,11.249,785070.0,4.0,362.0
TM35_000921110,hypothetical protein,885,1,4.0,0.93,1.0,0.08163265306122448,0.10884353741496598,0.11564625850340136,0.22448979591836735,269,100.0,3,27.221999999999998,4187500.0,9.0,295.0
TM35_000931080,transglutaminase,1389,0,4.0,0.89,0.95,0.015151515151515152,0.032467532467532464,0.0367965367965368,0.06926406926406926,437,100.0,,,,,463.0
TM35_000941070,hypothetical protein,1284,0,4.0,0.84,0.98,0.02107728337236534,0.03278688524590164,0.04918032786885246,0.0819672131147541,402,100.0,3,22.28,1583800.0,4.0,428.0
TM35_000951000,hypothetical protein,789,1,4.0,0.92,1.0,0.08365019011406843,0.09125475285171103,0.07984790874524715,0.1711026615969582,243,50.7,5,59.928999999999995,6463100.0,10.0,263.0
TM35_000951010,hypothetical protein,1014,0,4.0,0.87,0.99,0.05934718100890208,0.16023738872403562,0.14540059347181009,0.3056379821958457,312,100.0,2,12.574000000000002,557170.0,3.0,338.0
TM35_000951020,hypothetical protein,969,0,4.0,0.76,1.0,0.10869565217391304,0.10559006211180125,0.09937888198757763,0.20496894409937888,291,100.0,4,35.159,16294000.0,15.0,323.0
TM35_000951030,hypothetical protein,927,1,4.0,0.89,0.99,0.07792207792207792,0.12987012987012986,0.09090909090909091,0.22077922077922077,283,99.9,2,25.508000000000003,782360.0,2.0,309.0
TM35_000951050,hypothetical protein,1140,1,3.0,0.64,0.99,0.07651715039577836,0.0870712401055409,0.08970976253298153,0.17678100263852242,354,100.0,,,,,380.0
TM35_000951070,hypothetical protein,867,1,4.0,0.83,0.98,0.13194444444444445,0.15625,0.1111111111111111,0.2673611111111111,263,100.0,,,,,289.0
TM35_000951080,hypothetical protein,792,2,4.0,0.79,0.99,0.12167300380228137,0.14068441064638784,0.07984790874524715,0.22053231939163498,238,99.9,2,11.977,2586900.0,4.0,264.0
TM35_000951090,hypothetical protein,912,1,4.0,0.78,1.0,0.07260726072607261,0.1188118811881188,0.132013201320132,0.2508250825082508,278,100.0,3,28.678,6030800.0,12.0,304.0
TM35_000951100,hypothetical protein,924,1,4.0,0.88,0.97,0.08143322475570032,0.12052117263843648,0.08794788273615635,0.20846905537459282,282,100.0,3,27.285,22740000.0,9.0,308.0
TM35_000951120,hypothetical protein,930,1,4.0,0.81,0.99,0.05501618122977346,0.1488673139158576,0.11326860841423948,0.2621359223300971,284,100.0,4,31.105999999999998,7236600.0,12.0,310.0
TM35_000951130,hypothetical protein,972,1,4.0,0.88,0.92,0.1021671826625387,0.11764705882352941,0.11455108359133127,0.2321981424148607,298,100.0,2,35.111,9590100.0,5.0,324.0
TM35_000951140,hypothetical protein,873,1,4.0,0.86,0.98,0.07241379310344828,0.12758620689655173,0.12758620689655173,0.25517241379310346,265,100.0,,,,,291.0
TM35_000961000,hypothetical protein,927,1,4.0,0.74,1.0,0.042071197411003236,0.1423948220064725,0.09385113268608414,0.23624595469255663,287,47.8,,,,,309.0
TM35_000961010,hypothetical protein,930,0,4.0,0.92,1.0,0.10355987055016182,0.12944983818770225,0.11003236245954692,0.23948220064724918,284,100.0,1,7.5568,4704900.0,1.0,310.0
TM35_000961020,hypothetical protein,984,0,4.0,0.86,1.0,0.08256880733944955,0.10703363914373089,0.12844036697247707,0.23547400611620795,302,100.0,1,11.296,775490.0,3.0,328.0
TM35_000961040,hypothetical protein,936,1,3.0,0.67,0.97,0.0707395498392283,0.12540192926045016,0.12540192926045016,0.2508038585209003,291,57.2,,,,,312.0
TM35_000961050,hypothetical protein,1137,1,4.0,0.91,1.0,0.09523809523809523,0.15079365079365079,0.11904761904761904,0.2698412698412698,353,100.0,,,,,379.0
TM35_000961060,hypothetical protein,861,1,4.0,0.83,1.0,0.11188811188811189,0.1048951048951049,0.10139860139860139,0.2062937062937063,261,100.0,2,13.995,682250.0,3.0,287.0
TM35_000961070,hypothetical protein,1026,0,0.0,0.0,0.0,0.11143695014662756,0.0967741935483871,0.1348973607038123,0.2316715542521994,316,99.7,,,,,342.0
TM35_000961080,hypothetical protein,864,1,4.0,0.87,1.0,0.10104529616724739,0.11846689895470383,0.10801393728222997,0.2264808362369338,262,100.0,,,,,288.0
TM35_000961090,hypothetical protein,393,3,4.0,0.74,1.0,0.038461538461538464,0.06153846153846154,0.023076923076923078,0.08461538461538462,105,99.0,,,,,131.0
TM35_000961100,hypothetical protein,459,2,4.0,0.92,1.0,0.11842105263157894,0.046052631578947366,0.046052631578947366,0.09210526315789473,127,100.0,,,,,153.0
TM35_000961110,hypothetical protein,561,1,0.0,0.0,0.0,0.10215053763440861,0.10215053763440861,0.12903225806451613,0.23118279569892475,161,89.1,,,,,187.0
TM35_000961120,hypothetical protein,825,0,0.0,0.0,0.0,0.05474452554744526,0.12773722627737227,0.145985401459854,0.2737226277372263,249,100.0,,,,,275.0
TM35_000971010,hypothetical protein,1389,1,4.0,0.92,0.97,0.012987012987012988,0.05194805194805195,0.05627705627705628,0.10822510822510822,437,100.0,1,11.614,902870.0,3.0,463.0
TM35_000971030,transglutaminase,1416,0,4.0,0.81,0.99,0.016985138004246284,0.025477707006369428,0.04883227176220807,0.0743099787685775,444,99.9,,,,,472.0
TM35_000971040,hypothetical protein,1443,0,4.0,0.87,0.99,0.020833333333333332,0.035416666666666666,0.04375,0.07916666666666666,455,99.9,,,,,481.0
TM35_000981030,hypothetical protein,900,0,4.0,0.93,1.0,0.09698996655518395,0.09698996655518395,0.11705685618729098,0.21404682274247494,274,100.0,5,51.09,28671000.0,18.0,300.0
TM35_000981040,hypothetical protein,927,0,4.0,0.9,1.0,0.09740259740259741,0.14935064935064934,0.12987012987012986,0.2792207792207792,279,100.0,1,9.4932,562530.0,2.0,309.0
TM35_000981050,hypothetical protein,516,1,4.0,0.74,1.0,0.05263157894736842,0.023391812865497075,0.04678362573099415,0.07017543859649122,142,99.1,,,,,172.0
TM35_000981060,hypothetical protein,1365,0,0.0,0.0,0.0,0.05726872246696035,0.10792951541850221,0.13215859030837004,0.24008810572687225,429,99.7,2,15.069,5416600.0,4.0,455.0
TM35_000981070,hypothetical protein,672,0,0.0,0.0,0.0,0.08520179372197309,0.17040358744394618,0.14798206278026907,0.3183856502242153,198,99.6,,,,,224.0
TM35_000981080,hypothetical protein,801,0,4.0,0.9,1.0,0.09022556390977443,0.10526315789473684,0.16917293233082706,0.2744360902255639,241,100.0,1,6.0505,483270.0,1.0,267.0
TM35_000981090,hypothetical protein,885,0,4.0,0.93,1.0,0.08163265306122448,0.1360544217687075,0.12585034013605442,0.2619047619047619,269,99.9,4,33.743,5323100.0,11.0,295.0
TM35_000981100,hypothetical protein,1059,1,3.0,0.67,0.99,0.08522727272727272,0.10227272727272728,0.1590909090909091,0.26136363636363635,327,100.0,1,6.6951,622730.0,2.0,353.0
TM35_000981110,hypothetical protein,930,0,0.0,0.0,0.0,0.08090614886731391,0.13592233009708737,0.12944983818770225,0.2653721682847896,278,99.9,2,20.245,1193300.0,4.0,310.0
TM35_000981120,hypothetical protein,945,0,4.0,0.92,1.0,0.08917197452229299,0.11464968152866242,0.12101910828025478,0.2356687898089172,286,100.0,5,44.251000000000005,12701000.0,20.0,315.0
TM35_001001030,hypothetical protein,963,0,4.0,0.8,1.0,0.05625,0.13125,0.15625,0.2875,295,100.0,,,,,321.0
TM35_001001040,hypothetical protein,903,1,4.0,0.92,1.0,0.06666666666666667,0.10333333333333333,0.12,0.22333333333333333,275,100.0,5,50.293,104230000.0,19.0,301.0
TM35_001001050,hypothetical protein,1098,1,4.0,0.91,1.0,0.07945205479452055,0.1178082191780822,0.10136986301369863,0.2191780821917808,340,100.0,3;1,22.926,2444900.0,12.0,366.0
TM35_001001060,hypothetical protein,849,1,4.0,0.87,0.98,0.0706713780918728,0.1413427561837456,0.06713780918727916,0.20848056537102475,260,100.0,5;1,48.201,10589000.0,12.0,283.0
TM35_001001070,hypothetical protein,546,0,0.0,0.0,0.0,0.12154696132596685,0.11049723756906077,0.19337016574585636,0.30386740331491713,156,99.6,,,,,182.0
TM35_001001080,hypothetical protein,990,1,4.0,0.87,0.96,0.060790273556231005,0.13069908814589665,0.10030395136778116,0.2310030395136778,304,100.0,,,,,330.0
TM35_001001090,hypothetical protein,951,0,2.0,0.41,0.95,0.08832807570977919,0.12302839116719243,0.12302839116719243,0.24605678233438485,296,99.9,4,34.165,8741000.0,9.0,317.0
TM35_001011000,hypothetical protein,267,2,3.0,0.66,0.42,0.056179775280898875,0.056179775280898875,0.0449438202247191,0.10112359550561797,64,97.9,,,,,89.0
TM35_001021000,hypothetical protein,1080,0,0.0,0.0,0.0,0.07520891364902507,0.12534818941504178,0.11420612813370473,0.2395543175487465,334,99.9,,,,,360.0
TM35_001021010,hypothetical protein,1185,1,4.0,0.91,1.0,0.08883248730964467,0.116751269035533,0.09644670050761421,0.2131979695431472,369,100.0,2,17.565,3331000.0,8.0,395.0
TM35_001021020,hypothetical protein,1035,0,4.0,0.85,1.0,0.061046511627906974,0.15406976744186046,0.10174418604651163,0.2558139534883721,319,100.0,,,,,345.0
TM35_001021030,hypothetical protein,921,1,4.0,0.8,1.0,0.1111111111111111,0.13071895424836602,0.11437908496732026,0.2450980392156863,281,100.0,3,36.808,11147000.0,9.0,307.0
TM35_001021040,hypothetical protein,951,1,4.0,0.76,1.0,0.060126582278481014,0.12341772151898735,0.11075949367088607,0.23417721518987342,291,100.0,,,,,317.0
TM35_001021050,hypothetical protein,1038,1,4.0,0.93,1.0,0.10144927536231885,0.08405797101449275,0.11014492753623188,0.19420289855072465,320,100.0,,,,,346.0
TM35_001021060,hypothetical protein,930,0,4.0,0.86,1.0,0.08090614886731391,0.1423948220064725,0.1488673139158576,0.2912621359223301,284,100.0,,,,,310.0
TM35_001021070,hypothetical protein,498,0,4.0,0.92,1.0,0.12048192771084337,0.08433734939759036,0.06626506024096386,0.1506024096385542,146,22.7,2,22.553,2477300.0,2.0,166.0
